id,app_name,package_name,title,body,label,notification_type,template_group,clarity,reason_code,android_category,is_ongoing,rule_score,rule_level,forced,model_eligible,source,dataset_version,source_detail,source_url,license,is_real,is_public,label_status,original_source_id,previous_label,event_type,actionability,base_label,preference_sensitive,personalization_scope,training_eligible,base_label_status,label_definition_version
V02_TRAIN_254,Notion,synthetic.kr.notion,보안 알림,새로운 기기에서 작업 담당자 정보 변경이 감지되었습니다.,1,security_change,clear_important_1,CLEAR,explicit_security_change,msg,false,50,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_254,1,SECURITY,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_255,Notion,synthetic.kr.notion,(광고) 오늘의 혜택,"팀용 템플릿 프로모션, 오늘만 확인하세요. 수신거부는 설정에서 가능합니다.",0,promotion,clear_general_0,CLEAR,explicit_promotion,promo,false,-15,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_255,0,PROMOTION,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_256,Notion,synthetic.kr.notion,업데이트 완료,워크스페이스 요약 업데이트가 완료되었습니다. 별도 작업은 필요하지 않습니다.,0,passive_update,clear_general_1,CLEAR,no_action_status,status,false,-10,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_256,0,PASSIVE_STATUS,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_257,똑닥,synthetic.kr.ddocdoc,똑닥,진료비 결제 처리가 정상적으로 완료되지 않았습니다.,1,exception,eligible_promote_0_0,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_257,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_258,똑닥,synthetic.kr.ddocdoc,진료비 결제 안내,진료비 결제 처리 중 문제가 발생했습니다.,1,exception,eligible_promote_0_1,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_258,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_259,똑닥,synthetic.kr.ddocdoc,똑닥,병원 예약 시간 변경 안내입니다. 기존 일정과 달라졌습니다.,1,schedule_change,eligible_promote_schedule_2,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_259,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_260,똑닥,synthetic.kr.ddocdoc,병원 예약 시간 안내,병원 예약 시간: 기존 시간이 취소되고 새 시간이 등록되었습니다.,1,schedule_change,eligible_promote_schedule_3,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_260,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_261,똑닥,synthetic.kr.ddocdoc,똑닥,확인이 필요합니다: 환자 정보,1,action_required,eligible_promote_2_0,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_261,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_262,똑닥,synthetic.kr.ddocdoc,환자 정보 안내,환자 정보 관련 확인이 필요합니다.,1,action_required,eligible_promote_2_1,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_262,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_263,똑닥,synthetic.kr.ddocdoc,똑닥,건강 기록 요약: 이번 주 요약이 도착했습니다.,0,summary,eligible_keep_0_0,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_263,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_264,똑닥,synthetic.kr.ddocdoc,건강 기록 요약 안내,건강 기록 요약 세부 내용을 확인해주세요.,0,summary,eligible_keep_0_1,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_264,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_265,똑닥,synthetic.kr.ddocdoc,똑닥,관심 등록한 건강 콘텐츠 일정 소식이 이번 주 공개될 예정입니다.,0,optional_schedule,eligible_keep_schedule_2,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_265,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_266,똑닥,synthetic.kr.ddocdoc,건강 콘텐츠 일정 안내,건강 콘텐츠 일정 공개 시간이 정해졌습니다.,0,optional_schedule,eligible_keep_schedule_3,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_266,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_267,똑닥,synthetic.kr.ddocdoc,똑닥,진료 경험 설문 참여 요청이 도착했습니다.,0,optional_survey,eligible_keep_2_0,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_267,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_268,똑닥,synthetic.kr.ddocdoc,진료 경험 설문 안내,진료 경험 설문 관련 의견을 남겨주세요.,0,optional_survey,eligible_keep_2_1,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_268,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_269,똑닥,synthetic.kr.ddocdoc,긴급 확인,진료비 결제 문제로 오늘까지 처리가 필요합니다. 즉시 확인해주세요.,1,urgent_action,clear_important_0,CLEAR,urgent_and_action_required,alarm,false,45,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_269,1,URGENT_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_270,똑닥,synthetic.kr.ddocdoc,보안 알림,새로운 기기에서 환자 정보 변경이 감지되었습니다.,1,security_change,clear_important_1,CLEAR,explicit_security_change,msg,false,50,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_270,1,SECURITY,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_271,똑닥,synthetic.kr.ddocdoc,(광고) 오늘의 혜택,"건강검진 제휴 혜택, 오늘만 확인하세요. 수신거부는 설정에서 가능합니다.",0,promotion,clear_general_0,CLEAR,explicit_promotion,promo,false,-15,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_271,0,PROMOTION,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_272,똑닥,synthetic.kr.ddocdoc,업데이트 완료,건강 기록 요약 업데이트가 완료되었습니다. 별도 작업은 필요하지 않습니다.,0,passive_update,clear_general_1,CLEAR,no_action_status,status,false,-10,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_272,0,PASSIVE_STATUS,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_273,정부24,synthetic.kr.gov24,정부24,민원 수수료 결제 처리가 정상적으로 완료되지 않았습니다.,1,exception,eligible_promote_0_0,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_273,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_274,정부24,synthetic.kr.gov24,민원 수수료 결제 안내,민원 수수료 결제 처리 중 문제가 발생했습니다.,1,exception,eligible_promote_0_1,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_274,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_275,정부24,synthetic.kr.gov24,정부24,서류 제출 기한: 예정보다 2시간 앞당겨졌습니다.,1,schedule_change,eligible_promote_schedule_4,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_275,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_276,정부24,synthetic.kr.gov24,서류 제출 기한 안내,서류 제출 기한: 오늘 오후 6시로 변경되었습니다.,1,schedule_change,eligible_promote_schedule_0,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_276,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_277,정부24,synthetic.kr.gov24,정부24,확인이 필요합니다: 신청인 정보,1,action_required,eligible_promote_2_0,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_277,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_278,정부24,synthetic.kr.gov24,신청인 정보 안내,신청인 정보 관련 확인이 필요합니다.,1,action_required,eligible_promote_2_1,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_278,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_279,정부24,synthetic.kr.gov24,정부24,이용 내역 요약: 이번 주 요약이 도착했습니다.,0,summary,eligible_keep_0_0,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_279,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_280,정부24,synthetic.kr.gov24,이용 내역 요약 안내,이용 내역 요약 세부 내용을 확인해주세요.,0,summary,eligible_keep_0_1,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_280,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_281,정부24,synthetic.kr.gov24,정부24,정책 안내 일정 관련 알림이 곧 시작됩니다.,0,optional_schedule,eligible_keep_schedule_4,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_281,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_282,정부24,synthetic.kr.gov24,정책 안내 일정 안내,정책 안내 일정 관련 새 내용이 오늘 오후 3시에 공개됩니다.,0,optional_schedule,eligible_keep_schedule_0,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_282,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_283,정부24,synthetic.kr.gov24,정부24,서비스 개선 설문 참여 요청이 도착했습니다.,0,optional_survey,eligible_keep_2_0,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_283,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_284,정부24,synthetic.kr.gov24,서비스 개선 설문 안내,서비스 개선 설문 관련 의견을 남겨주세요.,0,optional_survey,eligible_keep_2_1,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_284,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_285,정부24,synthetic.kr.gov24,긴급 확인,민원 수수료 결제 문제로 오늘까지 처리가 필요합니다. 즉시 확인해주세요.,1,urgent_action,clear_important_0,CLEAR,urgent_and_action_required,alarm,false,45,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_285,1,URGENT_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_286,정부24,synthetic.kr.gov24,보안 알림,새로운 기기에서 신청인 정보 변경이 감지되었습니다.,1,security_change,clear_important_1,CLEAR,explicit_security_change,msg,false,50,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_286,1,SECURITY,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_287,정부24,synthetic.kr.gov24,(광고) 오늘의 혜택,"생활지원 정책 이벤트, 오늘만 확인하세요. 수신거부는 설정에서 가능합니다.",0,promotion,clear_general_0,CLEAR,explicit_promotion,promo,false,-15,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_287,0,PROMOTION,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_288,정부24,synthetic.kr.gov24,업데이트 완료,이용 내역 요약 업데이트가 완료되었습니다. 별도 작업은 필요하지 않습니다.,0,passive_update,clear_general_1,CLEAR,no_action_status,status,false,-10,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_288,0,PASSIVE_STATUS,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_289,카카오톡,synthetic.kr.kakaotalk,카카오톡,송금 받기 처리가 정상적으로 완료되지 않았습니다.,1,exception,eligible_promote_0_0,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_289,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_290,카카오톡,synthetic.kr.kakaotalk,송금 받기 안내,송금 받기 처리 중 문제가 발생했습니다.,1,exception,eligible_promote_0_1,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_290,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_291,카카오톡,synthetic.kr.kakaotalk,카카오톡,약속 시간: 내일 오전 9시로 변경되었습니다.,1,schedule_change,eligible_promote_schedule_1,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_291,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_292,카카오톡,synthetic.kr.kakaotalk,약속 시간 안내,약속 시간 변경 안내입니다. 기존 일정과 달라졌습니다.,1,schedule_change,eligible_promote_schedule_2,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_292,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_293,카카오톡,synthetic.kr.kakaotalk,카카오톡,확인이 필요합니다: 공유 계정 정보,1,action_required,eligible_promote_2_0,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_293,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_294,카카오톡,synthetic.kr.kakaotalk,공유 계정 정보 안내,공유 계정 정보 관련 확인이 필요합니다.,1,action_required,eligible_promote_2_1,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_294,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_295,카카오톡,synthetic.kr.kakaotalk,카카오톡,주간 대화 요약: 이번 주 요약이 도착했습니다.,0,summary,eligible_keep_0_0,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_295,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_296,카카오톡,synthetic.kr.kakaotalk,주간 대화 요약 안내,주간 대화 요약 세부 내용을 확인해주세요.,0,summary,eligible_keep_0_1,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_296,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_297,카카오톡,synthetic.kr.kakaotalk,카카오톡,오픈채팅 일정 관련 내용이 내일 오전 10시에 업데이트됩니다.,0,optional_schedule,eligible_keep_schedule_1,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_297,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_298,카카오톡,synthetic.kr.kakaotalk,오픈채팅 일정 안내,관심 등록한 오픈채팅 일정 소식이 이번 주 공개될 예정입니다.,0,optional_schedule,eligible_keep_schedule_2,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_298,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_299,카카오톡,synthetic.kr.kakaotalk,카카오톡,메신저 이용 설문 참여 요청이 도착했습니다.,0,optional_survey,eligible_keep_2_0,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_299,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_300,카카오톡,synthetic.kr.kakaotalk,메신저 이용 설문 안내,메신저 이용 설문 관련 의견을 남겨주세요.,0,optional_survey,eligible_keep_2_1,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_300,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_301,카카오톡,synthetic.kr.kakaotalk,긴급 확인,송금 받기 문제로 오늘까지 처리가 필요합니다. 즉시 확인해주세요.,1,urgent_action,clear_important_0,CLEAR,urgent_and_action_required,alarm,false,45,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_301,1,URGENT_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_302,카카오톡,synthetic.kr.kakaotalk,보안 알림,새로운 기기에서 공유 계정 정보 변경이 감지되었습니다.,1,security_change,clear_important_1,CLEAR,explicit_security_change,msg,false,50,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_302,1,SECURITY,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_303,카카오톡,synthetic.kr.kakaotalk,(광고) 오늘의 혜택,"이모티콘 할인 이벤트, 오늘만 확인하세요. 수신거부는 설정에서 가능합니다.",0,promotion,clear_general_0,CLEAR,explicit_promotion,promo,false,-15,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_303,0,PROMOTION,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_304,카카오톡,synthetic.kr.kakaotalk,업데이트 완료,주간 대화 요약 업데이트가 완료되었습니다. 별도 작업은 필요하지 않습니다.,0,passive_update,clear_general_1,CLEAR,no_action_status,status,false,-10,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_304,0,PASSIVE_STATUS,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_305,SmartThings,synthetic.kr.smartthings,SmartThings,현관문 센서 처리가 정상적으로 완료되지 않았습니다.,1,exception,eligible_promote_0_0,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_305,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_306,SmartThings,synthetic.kr.smartthings,현관문 센서 안내,현관문 센서 처리 중 문제가 발생했습니다.,1,exception,eligible_promote_0_1,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_306,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_307,SmartThings,synthetic.kr.smartthings,SmartThings,보안 모드 일정: 기존 시간이 취소되고 새 시간이 등록되었습니다.,1,schedule_change,eligible_promote_schedule_3,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_307,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_308,SmartThings,synthetic.kr.smartthings,보안 모드 일정 안내,보안 모드 일정: 예정보다 2시간 앞당겨졌습니다.,1,schedule_change,eligible_promote_schedule_4,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_308,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_309,SmartThings,synthetic.kr.smartthings,SmartThings,확인이 필요합니다: 가족 구성원 권한,1,action_required,eligible_promote_2_0,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_309,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
